
0.9868363156350836	0.016736701902567565	0.0445696574142247
0.9867079788794367	0.016365556087095952	0.04710188703434192
0.9889447051921385	0.014339612753737997	0.04003352249274314
0.9831328835435612	0.019123060516587277	0.058229363334657204
0.9848379290114403	0.018370038350834204	0.04986007596799599
0.984397917277794	0.017256600904419373	0.05098110781436088
0.986506306834849	0.017595555115461417	0.0454872505867237
0.9850579348782634	0.0165035787386663	0.043936820752956074
0.9868179818128483	0.017744308301841615	0.04646102454634197
0.9896597242593136	0.014456174335688628	0.04038082422251989

0.962401743968694	0.0530564276199184	0.1548546687767976
0.9574640597765661	0.06060166440011244	0.17457655956328622
0.9572358678817481	0.053678272987811776	0.1493828219823003
0.9563910723562512	0.06158039526033005	0.17748926831236042
0.9508319293867464	0.06347362881916802	0.17862006758284948
0.9691018464122894	0.04594615322122471	0.13388702059602733
0.9541722703151476	0.05171804152186079	0.13890702093185886
0.9599984463530565	0.06319482021601994	0.17269493924613294
0.9522933285429219	0.06397835885329718	0.1808172809610959
0.9578136303388407	0.057810546615748803	0.165527461361043
